ID,SFR,Reference,ID_2MASS,RA_2MASS,DEC_2MASS,eRA_2MASS,eDEC_2MASS,Jmag,Hmag,Kmag,eJmag,eHmag,eKmag,Qflg,ID_GaiaDR1,RA_GaiaDR1,DEC_GaiaDR1,eRA_GaiaDR1,eDEC_GaiaDR1,Gmag,eGmag,GLON_GaiaDR1,GLAT_GaiaDR1,ID_UCAC5,RA_UCAC5,DEC_UCAC5,eRA_UCAC5,eDEC_UCAC5,pmRA_UCAC5,pmDEC_UCAC5,epmRA_UCAC5,epmDEC_UCAC5,ID_SPM4,RA_SPM4,DEC_SPM4,eRA_SPM4,eDEC_SPM4,pmRA_SPM4,pmDEC_SPM4,epmRA_SPM4,epmDEC_SPM4,ID_TGAS,RA_TGAS,DEC_TGAS,eRA_TGAS,eDEC_TGAS,pmRA_TGAS,pmDEC_TGAS,epmRA_TGAS,epmDEC_TGAS,PLX_TGAS,ePLX_TGAS,ID_HSOY,RA_HSOY,DEC_HSOY,eRA_HSOY,eDEC_HSOY,pmRA_HSOY,pmDEC_HSOY,epmRA_HSOY,epmDEC_HSOY,imag_HSOY,Binary,binREF,pmRA_ALL,pmDEC_ALL,rvALL,pmRA_final,pmDEC_final,epmRA_final,epmDEC_final,pmREF_final,RV_final,eRV_final,rvREF_final,GLON,GLAT,pmGLON,pmGLAT,pmPAR,pmPERP,kinPLX1,ekinPLX1,kinPLX2,ekinPLX2,PLX_final,ePLX_final,refPLX_final,d_TGAS,dmax_TGAS,dmin_TGAS,d_kinPLX1,dmax_kinPLX1,dmin_kinPLX1,d_kinPLX2,dmax_kinPLX2,dmin_kinPLX2,d_final,dmax_final,dmin_final,Ugal,Vgal,Wgal,Vspace,Ugal_max,Vgal_max,Wgal_max,Vspace_max,Ugal_min,Vgal_min,Wgal_min,Vspace_min,Xgal_TGAS,Ygal_TGAS,Zgal_TGAS,Xgal_max_TGAS,Ygal_max_TGAS,Zgal_max_TGAS,Xgal_min_TGAS,Ygal_min_TGAS,Zgal_min_TGAS,Xgal_kinPLX1,Ygal_kinPLX1,Zgal_kinPLX1,Xgal_max_kinPLX1,Ygal_max_kinPLX1,Zgal_max_kinPLX1,Xgal_min_kinPLX1,Ygal_min_kinPLX1,Zgal_min_kinPLX1,Xgal_kinPLX2,Ygal_kinPLX2,Zgal_kinPLX2,Xgal_max_kinPLX2,Ygal_max_kinPLX2,Zgal_max_kinPLX2,Xgal_min_kinPLX2,Ygal_min_kinPLX2,Zgal_min_kinPLX2,Xgal_final,Ygal_final,Zgal_final,Xgal_max_final,Ygal_max_final,Zgal_max_final,Xgal_min_final,Ygal_min_final,Zgal_min_final,Xeq_TGAS,Yeq_TGAS,Zeq_TGAS,Xeq_max_TGAS,Yeq_max_TGAS,Zeq_max_TGAS,Xeq_min_TGAS,Yeq_min_TGAS,Zeq_min_TGAS,Xeq_kinPLX1,Yeq_kinPLX1,Zeq_kinPLX1,Xeq_max_kinPLX1,Yeq_max_kinPLX1,Zeq_max_kinPLX1,Xeq_min_kinPLX1,Yeq_min_kinPLX1,Zeq_min_kinPLX1,Xeq_kinPLX2,Yeq_kinPLX2,Zeq_kinPLX2,Xeq_max_kinPLX2,Yeq_max_kinPLX2,Zeq_max_kinPLX2,Xeq_min_kinPLX2,Yeq_min_kinPLX2,Zeq_min_kinPLX2,Xeq_final,Yeq_final,Zeq_final,Xeq_max_final,Yeq_max_final,Zeq_max_final,Xeq_min_final,Yeq_min_final,Zeq_min_final,CPSM,CTRL
Hip76503,US,1999AJ....117..354D,2MASSJ15372849-2616474,234.368718,-26.279856,0.06,0.06,6.166,6.223,6.184,0.02,0.036,0.02,AAA,6237638522183223296,234.3687023129,-26.2799569265,0.548,0.427,6.208,0.00235588689402007,343.2515179963,23.3091010756,6237638522183223296,234.3687369,-26.2798481,0,0,-7.1,-25,2.7,2.8,5740000034,234.3687419,-26.2798934,56,53.7,-11.22,-27.15,5.35,5.31,6237638522183223296,234.3687023129,-26.2799569265,0.548,0.427,-9.901,-22.581,0.03,0.022,5.55,0.706823881882892,6237638522183223296,234.3687493454,-26.2798643587,0.539,0.425,-10.121,-22.217,0.128,0.168,6.19,-,---,-7.1[2.7];-11.22[5.35],-25[2.8];-27.15[5.31],---,-9.901,-22.581,0.03,0.022,TGAS,0,0,---,343.251560113063,23.3092281983258,-22.0917147865171,-10.9493150375346,-24.5393140459172,-2.39863047505233,0,0,6.33487300627002,0.556063230178,5.55,0.706823881882892,TGAS,185.978329278025,225.225621161106,169.48761924099,0,0,0,160.213426831485,179.347239577934,149.250594559312,185.978329278025,225.225621161106,169.48761924099,0,0,0,0,0,0,0,0,0,0,0,0,163.553832623117,-49.2192597001461,73.5904020229838,198.068848606297,-59.606075514762,89.120297356497,149.051504100736,-44.854984877894,67.065136493495,0,0,0,0,0,0,0,0,0,140.895555399899,-42.4005651264927,63.3953995381008,157.722292254259,-47.4643384288843,70.9665234303837,131.254576036988,-39.4992459741598,59.0574788924449,163.553832623117,-49.2192597001461,73.5904020229838,198.068848606297,-59.606075514762,89.120297356497,149.051504100736,-44.854984877894,67.065136493495,-97.1465170345001,-135.536418514878,-82.3430169794066,-117.647495424181,-164.138876655518,-99.719990062615,-88.5325293202172,-123.518395845981,-75.0416565367497,0,0,0,0,0,0,0,0,0,-83.6881181762477,-116.759593201167,-70.9354524106517,-93.6827410612029,-130.703843922504,-79.4070623771353,-77.9616393106219,-108.770151481168,-66.0815928914579,-97.1465170345001,-135.536418514878,-82.3430169794066,-117.647495424181,-164.138876655518,-99.719990062615,-88.5325293202172,-123.518395845981,-75.0416565367497,1,0
2MASSJ15374917-1840449,US,2016MNRAS.461..794P,2MASSJ15374917-1840449,234.454886,-18.679159,0.06,0.06,9.892,9.349,9.254,0.023,0.024,0.023,AAA,6254335156006641664,234.4548517867,-18.679232805,1.16,0.336,11.327,0.00429840645651,348.8959756811,28.9786005937,6254335156006641664,234.4549006,-18.6791897,0,0,-10.9,-10.1,1,1,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6254335156006641664,234.4548982543,-18.6791807866,1.156,0.336,-10.569,-12.485,0.951,0.954,11.37,-,---,-10.9[1],-10.1[1],---,-10.569,-12.485,0.951,0.954,HSOY,0,0,---,348.896013701115,28.9786869529738,-16.2264718285074,-2.06896060829035,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hip76600,Sco-Cen,2011MNRAS.416.3108R,2MASSJ15383936-2946400 ,234.664024,-29.777798,0.12,0.12,3.99,4.046,4.12,0.23,0.212,0.027,DCE,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,5020000042,234.6640252,-29.7777555,81.6,97.5,-10.11,-26.84,7.49,11.78,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,-10.11[7.49],-26.84[11.78],---,-10.11,-26.84,7.49,11.78,SPM4,0,0,---,341.064362892416,20.44823442724,-24.819264634109,-14.3736496069045,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hip76633,US,1999AJ....117..354D,2MASSJ15390006-1943569,234.75026,-19.732479,0.06,0.06,7.476,7.489,7.492,0.024,0.023,0.023,AAA,6253938507188244480,234.750174769,-19.7326324247,0.466,0.236,7.654,0.00122836063654609,348.3221698579,28.0126155001,6253938507188244480,234.750245,-19.7325547,0,0,-15.3,-18,1.6,1.6,NA,0,0,0,0,0,0,0,0,6253938507188244480,234.750174769,-19.7326324247,0.466,0.236,-14.789,-18.542,0.057,0.031,5.35,0.549181208709839,6253938507188244480,234.7502405326,-19.7325551462,0.422,0.229,-14.856,-18.547,0.047,0.043,7.63,-,---,-15.3[1.6],-18[1.6],---,-14.789,-18.542,0.057,0.031,TGAS,0,0,---,348.322308569086,28.0127297426732,-23.4179293835947,-3.75777439250603,-23.4433485079187,3.59578861117646,0,0,6.24054292391524,0.523239064639175,5.35,0.549181208709839,TGAS,190.727587109956,219.219040611094,176.08446745791,0,0,0,162.417830867108,180.633227787859,151.689091982947,190.727587109956,219.219040611094,176.08446745791,0,0,0,0,0,0,0,0,0,0,0,0,164.897331879961,-34.0816436127137,89.5785911494015,189.53018512846,-39.1728607719503,102.960107180217,152.237331312611,-31.4650237890086,82.7011905156581,0,0,0,0,0,0,0,0,0,140.421568612813,-29.0228944424885,76.2824124557798,156.170052599216,-32.2778544381774,84.8375964127149,131.145823854322,-27.1057462176068,71.2434701159972,164.897331879961,-34.0816436127137,89.5785911494015,189.53018512846,-39.1728607719503,102.960107180217,152.237331312611,-31.4650237890086,82.7011905156581,-103.613016447688,-146.610438793194,-64.395143794109,-119.091036617524,-168.511541632867,-74.0146816538904,-95.6581221382549,-135.35441532004,-59.4512035394451,0,0,0,0,0,0,0,0,0,-88.2337035561073,-124.849004866494,-54.8369521782136,-98.1292422631685,-138.85100308715,-60.986996446861,-82.405301827171,-116.601927769054,-51.214619962703,-103.613016447688,-146.610438793194,-64.395143794109,-119.091036617524,-168.511541632867,-74.0146816538904,-95.6581221382549,-135.35441532004,-59.4512035394451,1,0
2MASSJ15390187-2956307,US,2012ApJ...758...31L,2MASSJ15390187-2956307,234.757798,-29.941875,0.06,0.06,10.391,9.722,9.517,0.022,0.023,0.023,AAA,6209104752334536704,234.7576846865,-29.9420007471,0.356,0.229,12.508,0.0187764370002779,341.0205164278,20.2696579413,6209104752334536704,234.7577775,-29.9418831,0,0,-18.7,-27.3,0.9,0.9,5020384295,234.7577509,-29.9419287,35.6,33.7,-26.83,-41.84,2.13,2,NA,0,0,0,0,0,0,0,0,0,0,6209104752334536704,234.7577754189,-29.9419015863,0.356,0.229,-18.869,-23.799,2.386,2.386,11.3,-,---,-18.7[0.9];-26.83[2.13],-27.3[0.9];-41.84[2],---,-18.869,-23.799,2.386,2.386,HSOY,0,0,---,341.020644599495,20.2697547393429,-29.6770826355177,-6.45773398682943,-29.9378577190731,5.11431688425124,0,0,7.63773497319864,0.874406593246171,7.63773497319864,0.874406593246171,CPSM,0,0,0,0,0,0,134.363550948941,158.16333249199,123.230444486199,134.363550948941,158.16333249199,123.230444486199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.190470866424,-40.9925382824122,46.5489772542185,140.302648600637,-48.2535361432623,54.7941857343349,109.314576755792,-37.5959750801675,42.692018161943,119.190470866424,-40.9925382824122,46.5489772542185,140.302648600637,-48.2535361432623,54.7941857343349,109.314576755792,-37.5959750801675,42.692018161943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.1842708968799,-95.0910007998473,-67.0636946085335,-79.0846036819399,-111.934445541839,-78.9426697463622,-61.6175108995882,-87.2119426172035,-61.5069253315343,-67.1842708968799,-95.0910007998473,-67.0636946085335,-79.0846036819399,-111.934445541839,-78.9426697463622,-61.6175108995882,-87.2119426172035,-61.5069253315343,1,0
2MASSJ15390696-2646320,US,2015MNRAS.448.2737R,2MASSJ15390696-2646320,234.779001,-26.775581,0.06,0.06,9.529,8.873,8.668,0.023,0.042,0.019,AAA,6234561710691214336,234.7788322937,-26.7757640824,0.234,0.143,11.646,0.00232296055271779,343.2101698053,22.6934492824,6234561710691214336,234.7790133,-26.7755831,0,0,-37.1,-41.6,1.1,1.1,5740014900,234.77903,-26.7755394,33.7,32.4,-33.44,-36.36,2.34,2.22,NA,0,0,0,0,0,0,0,0,0,0,6234561710691214336,234.779009047,-26.7755834598,0.234,0.143,-37.872,-43.349,2.289,2.289,10.8,-,---,-37.1[1.1];-33.44[2.34],-41.6[1.1];-36.36[2.22],---,-37.872,-43.349,2.289,2.289,HSOY,0,0,---,343.210382543237,22.6935516960292,-56.8953345759659,-8.73756765289403,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15392602-2958462,US,2012ApJ...758...31L,2MASSJ15392602-2958462,234.85844,-29.979502,0.08,0.06,11.102,10.456,10.264,0.021,0.022,0.025,AAA,6209197283109530624,234.8583170183,-29.9796206736,0.199,0.116,13.794,0.00280387758110474,341.0669488949,20.1852887572,6209197283109530624,234.8584244,-29.9795042,0,0,-21.6,-27,1.6,1.7,5020384407,234.8584214,-29.9795076,49.2,46.6,-27.31,-35.51,3.33,3.07,NA,0,0,0,0,0,0,0,0,0,0,6209197283109530624,234.8584047848,-29.9795192061,0.199,0.116,-18.246,-24.352,2.152,2.152,12.89,-,---,-21.6[1.6];-27.31[3.33],-27[1.7];-35.51[3.07],---,-18.246,-24.352,2.152,2.152,HSOY,0,0,---,341.067079091901,20.1853747227231,-29.5538578106888,-7.24609608724499,-30.118697967226,4.33594888796153,0,0,7.75939244732289,0.868827844391684,7.75939244732289,0.868827844391684,CPSM,0,0,0,0,0,0,132.105492212876,154.695293392919,121.322128148097,132.105492212876,154.695293392919,121.322128148097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.283657100687,-40.2304739117056,45.5841399911668,137.338951178117,-47.1098124753129,53.3789458097197,107.710153742269,-36.9465843517661,41.8632471738377,117.283657100687,-40.2304739117056,45.5841399911668,137.338951178117,-47.1098124753129,53.3789458097197,107.710153742269,-36.9465843517661,41.8632471738377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.865935680105,-93.5733950696927,-66.0118120105916,-77.1288920237633,-109.574277053917,-77.2997129439665,-60.489502406904,-85.9352873051197,-60.6234713022512,-65.865935680105,-93.5733950696927,-66.0118120105916,-77.1288920237633,-109.574277053917,-77.2997129439665,-60.489502406904,-85.9352873051197,-60.6234713022512,1,0
2MASSJ15410679-2656263,US,2012ApJ...758...31L,2MASSJ15410679-2656263,235.278306,-26.940641,0.06,0.06,9.509,9.061,8.92,0.024,0.027,0.023,AAA,6234377336337729536,235.2782076528,-26.9407491079,0.728,0.356,10.872,0.00295224770747076,343.4625058525,22.2795213031,6234377336337729536,235.2782986,-26.940635,0,0,-18.6,-26.2,1.1,1.1,5740001341,235.2783149,-26.9406286,24.3,23.3,-16.32,-24.32,1.96,1.88,6234377336337729536,235.2782076528,-26.9407491079,0.728,0.356,-17.662,-26.547,2.28,1.166,8.28,0.734098086089318,6234377336337729536,235.2782880379,-26.9406365706,0.727,0.356,-17.2,-27.009,0.937,0.955,11.22,-,---,-18.6[1.1];-16.32[1.96],-26.2[1.1];-24.32[1.88],-2.8[1];-3.2[1.5],-17.662,-26.547,2.28,1.166,TGAS,-2.8,1,2006A&A...460..695T,343.462613708425,22.2796067233461,-30.6634169342544,-8.74324395839902,-31.7646798710402,2.77390801764134,10.6310978780905,4.4269063202003,8.18651720004651,0.860379273501996,8.28,0.734098086089318,TGAS,122.641891882888,137.505632120964,114.182997595105,146.139624164909,1221.7060214983,469.324586582599,124.840260247995,144.20034392472,115.086105602612,122.641891882888,137.505632120964,114.182997595105,-5.66802623869291,-16.9401250986948,-5.685150806169,18.7460742421133,-3.68340020034791,-14.2036544590447,-2.46684256142233,24.0876235468859,-7.91811676149441,-20.856459559154,-9.08433430391069,14.8794001643449,108.791587523,-32.3027679842458,46.4968311758479,121.976722489558,-36.217743078948,52.1320738313626,101.287980687451,-30.0747715355084,43.2898374350064,129.635652784099,-38.4918586971229,55.4054518286973,1083.73521905653,-321.786345200061,463.181525953361,416.322400559942,-123.615862385397,177.933540766347,110.741687776092,-32.8817983803994,47.3302915959818,127.915381082945,-37.98106977587,54.670218666958,102.089098089776,-30.3126420378575,43.6322299072191,108.791587523,-32.3027679842458,46.4968311758479,121.976722489558,-36.217743078948,52.1320738313626,101.287980687451,-30.0747715355084,43.2898374350064,-62.274697905237,-89.8633676224976,-55.5650142173047,-69.8221592078725,-100.754472878237,-62.299286862411,-57.9794682875544,-83.6652837916583,-51.7325669666364,-74.2062993903018,-107.08085605109,-66.2110651569927,-620.353879492224,-895.180395956032,-553.514883142401,-238.31210037791,-343.888105531039,-212.635559722896,-63.3909781885861,-91.4741776118932,-56.5610227392437,-73.2215780258702,-105.659887648926,-65.3324409571936,-58.4380455116976,-84.3270179318895,-52.1417355509308,-62.274697905237,-89.8633676224976,-55.5650142173047,-69.8221592078725,-100.754472878237,-62.299286862411,-57.9794682875544,-83.6652837916583,-51.7325669666364,1,1
2MASSJ15411302-2308161,US,2012ApJ...758...31L,2MASSJ15411302-2308161,235.304281,-23.137833,0.06,0.06,14.932,14.226,13.888,0.051,0.051,0.051,AAA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,---,---,---,0,0,0,0,---,0,0,---,346.206924768321,25.1344846146373,0,0,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15413121-2520363,US,2012ApJ...758...31L,2MASSJ15413121-2520363,235.380079,-25.34343,0.06,0.06,7.974,7.367,7.241,0.03,0.033,0.024,AAA,6238094097954087936,235.379977071,-25.343529255,0.399,0.085,9.511,0.00622182623684948,344.6680568316,23.4307911583,6238094097954087936,235.3800603,-25.3434181,0,0,-17.3,-25.6,1.4,1.4,5740001037,235.3801002,-25.3433874,29.4,28.2,-8.53,-26.86,2.87,2.78,6238094097954087936,235.379977071,-25.343529255,0.399,0.085,-17.696,-26.289,1.214,0.241,7.52,0.468614980554399,6238094097954087936,235.3800581867,-25.3434248515,0.399,0.085,-17.594,-25.057,0.71,0.762,9.9,-,---,-17.3[1.4];-8.53[2.87],-25.6[1.4];-26.86[2.78],-6.7[1],-17.696,-26.289,1.214,0.241,TGAS,-6.7,1,2006A&A...460..695T,344.668162317745,23.430864753913,-30.5970283733812,-8.25116911222335,-31.5596167607664,2.87237304568061,5.00229912755937,1.17805596688817,8.22696305617514,0.750131409012799,7.52,0.468614980554399,TGAS,133.975021446212,144.220505251617,126.999391163767,225.841775032053,575.787391077455,208.692438119988,123.543891301146,139.115550289248,114.840821968606,133.975021446212,144.220505251617,126.999391163767,-9.02762320451506,-17.7277827944402,-7.35618036435683,21.2105080816679,-7.39392307159907,-15.8988332198775,-5.23909765888284,24.7292584436987,-10.7774864880498,-20.1076590798635,-9.5427487917858,18.3000311590313,118.552603899775,-32.5031397758533,53.2741249088841,127.618687787892,-34.9887552928623,57.34816183091,112.379967203031,-30.8108102382461,50.5003197997402,199.844196406016,-54.7905624634716,89.8042247190986,509.506128590512,-139.689457417837,228.957376248945,184.668990430058,-50.6300309800726,82.9849243234301,109.322244188196,-29.9724853488912,49.1262671642808,123.10138525607,-33.7502627522364,55.3182162083324,101.621021078431,-27.8610687882448,45.6655593569037,118.552603899775,-32.5031397758533,53.2741249088841,127.618687787892,-34.9887552928623,57.34816183091,112.379967203031,-30.8108102382461,50.5003197997402,-68.7897624771471,-99.6423003007822,-57.3470743858779,-74.0503281395321,-107.26225484936,-61.7325823377743,-65.2081101282394,-94.4542597251017,-54.3612044499933,-115.958944392551,-167.967086142547,-96.6699981264905,-295.639272470325,-428.234901639315,-246.461780637416,-107.153580526309,-155.212474423845,-89.3293439586576,-63.4338763029816,-91.884273534513,-52.8821018118819,-71.4291780510517,-103.465506396616,-59.5474419376955,-58.9652666640727,-85.4114710776786,-49.1568136274796,-68.7897624771471,-99.6423003007822,-57.3470743858779,-74.0503281395321,-107.26225484936,-61.7325823377743,-65.2081101282394,-94.4542597251017,-54.3612044499933,1,1
2MASSJ15422621-2247458,US,2015MNRAS.448.2737R,2MASSJ15422621-2247458,235.60922,-22.796062,0.06,0.06,9.579,8.811,8.598,0.022,0.029,0.022,AAA,6240154823264405504,235.6091291268,-22.796210833,0.371,0.289,11.996,0.00489006295461368,346.6896497614,25.20257786,6240154823264405504,235.6092064,-22.7961078,0,0,-16.4,-23.8,0.9,0.9,5740047758,235.6091726,-22.7960725,28.6,27.3,-19.24,-19.18,1.69,1.6,NA,0,0,0,0,0,0,0,0,0,0,6240154823264405504,235.6092280019,-22.796087,0.371,0.289,-21.876,-29.72,2.303,2.303,10.69,-,---,-16.4[0.9];-19.24[1.69],-23.8[0.9];-19.18[1.6],---,-21.876,-29.72,2.303,2.303,HSOY,0,0,---,346.689785268892,25.202690288898,-36.1289999536789,-7.51885219611815,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15423609-2108428,US,2012ApJ...758...31L,2MASSJ15423609-2108428,235.650378,-21.145247,0.06,0.06,14.559,13.872,13.51,0.047,0.049,0.055,AAA,6241717847763083264,235.6503224906,-21.1453384423,0.659,0.422,18.723,0.00483449291964915,347.9521025172,26.4005263449,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,---,---,---,0,0,0,0,---,0,0,---,347.952169514463,26.4006154278444,0,0,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15424991-2536406,US,2016MNRAS.461..794P,2MASSJ15424991-2536406,235.707987,-25.611279,0.06,0.06,8.843,8.32,8.177,0.023,0.031,0.02,AAA,6235071677928049664,235.7079208534,-25.6113716859,0.586,0.247,10.174,0.00372635291760444,344.7196596116,23.0343847856,6235071677928049664,235.7080017,-25.6112736,0,0,-16.8,-22.6,1.1,1.1,5740001101,235.7079992,-25.6112773,23.6,22.7,-20.13,-22.98,2.11,2.02,6235071677928049664,235.7079208534,-25.6113716859,0.586,0.247,-20.559,-23.709,1.639,0.608,5.36,0.58309518948453,6235071677928049664,235.7079952619,-25.6112813718,0.586,0.247,-16.104,-21.676,0.92,0.941,10.73,-,---,-16.8[1.1];-20.13[2.11],-22.6[1.1];-22.98[2.02],---,-20.559,-23.709,1.639,0.608,TGAS,0,0,---,344.719733521711,23.0344748760309,-31.0800028026246,-4.33850063833659,-30.6478693106369,6.74516632249516,0,0,7.94367397345981,0.74706772735672,5.36,0.58309518948453,TGAS,190.861971891264,221.997677814456,175.59771976404,0,0,0,128.082167059256,144.949041469147,118.848636276919,190.861971891264,221.997677814456,175.59771976404,0,0,0,0,0,0,0,0,0,0,0,0,169.435126930127,-46.2894880954772,74.6814124682449,197.075427577134,-53.8407874684971,86.864344843399,155.88449412967,-42.5874702962895,68.7087407105519,0,0,0,0,0,0,0,0,0,113.70320665834,-31.063589507029,50.1166212063888,128.676545654244,-35.1542890553361,56.7163749046941,105.506264938542,-28.8241941524021,46.5036798013466,169.435126930127,-46.2894880954772,74.6814124682449,197.075427577134,-53.8407874684971,86.864344843399,155.88449412967,-42.5874702962895,68.7087407105519,-96.9682512154797,-142.192715032708,-82.5026203345112,-112.786881421456,-165.388905011301,-95.9614424307824,-89.2131818309278,-130.820803533489,-75.904444776207,0,0,0,0,0,0,0,0,0,-65.072699545935,-95.4215808469389,-55.3652165269013,-73.6419881202462,-107.987450531155,-62.6561468357528,-60.3815642525324,-88.5425740009518,-51.3739003053746,-96.9682512154797,-142.192715032708,-82.5026203345112,-112.786881421456,-165.388905011301,-95.9614424307824,-89.2131818309278,-130.820803533489,-75.904444776207,1,0
2MASSJ15435905-2622516,US,2016MNRAS.461..794P,2MASSJ15435905-2622516,235.996072,-26.381012,0.06,0.06,10.717,10.042,9.833,0.026,0.022,0.021,AAA,6234771786133161984,235.9959871252,-26.3811164151,1.003,0.163,13.113,0.00353387347641884,344.3824549966,22.2842405265,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,---,---,---,0,0,0,0,---,0,0,---,344.382550421467,22.2843294438737,0,0,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
